2023-07-27 23:36:27,668 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:36:28,647 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:29,685 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:31,695 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:33,705 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:33,706 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:33,706 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:33,707 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:33,709 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:33,720 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:33,721 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:36:33,967 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: stop_status
2023-07-27 23:36:33,968 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: stop_status
2023-07-27 23:36:35,732 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:37,755 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:39,175 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:39,768 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:40,627 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:40,629 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:40,629 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:40,633 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:40,774 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:36:41,792 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:43,854 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:44,648 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:45,885 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:47,902 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:48,129 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:48,131 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:48,131 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:48,134 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:48,909 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:36:48,970 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: stop_status
